initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,conv1x1,conv1x1_3x3.0,conv1x1_3x3.1,conv1x1_5x5.0,conv1x1_5x5.1,train accuracy epoch0,train accuracy epoch1,train accuracy epoch2,test accuracy epoch0,test accuracy epoch1,test accuracy epoch2,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,42.698948948948946,2.34984984984985,4.9924924924924925,1.66270783847981,5.7007125890736345,5.7007125890736345,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,1.8439855137160563,1.8439854666905382,0.0,0.0,42.698948948948946,2.34984984984985,4.9924924924924925,1.66270783847981,5.7007125890736345,5.7007125890736345,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,29.0503003003003,2.25975975975976,16.21996996996997,3.3333333333333335,4.608076009501188,5.463182897862233,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,29.0503003003003,2.25975975975976,16.21996996996997,3.3333333333333335,4.608076009501188,5.463182897862233,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,39.0015015015015,16.25,0.777027027027027,2.826603325415677,2.969121140142518,5.225653206650831,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,39.0015015015015,16.25,0.777027027027027,2.826603325415677,2.969121140142518,5.225653206650831,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,39.496996996997,0.03003003003003003,2.1096096096096097,2.137767220902613,5.7007125890736345,5.7007125890736345,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,3.905640279860809,3.905640602307594,39.496996996997,0.03003003003003003,2.1096096096096097,2.137767220902613,5.7007125890736345,5.7007125890736345,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,-0.1419377,-0.07001002,-0.07001002,-0.47529534,-0.47529522,41.03603603603604,9.373123123123124,1.3513513513513513,3.0878859857482186,5.225653206650831,5.209817893903405,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.5021651233143782,-0.11296117058214358,-0.11296116497494033,72.05259526968842,72.05259755393871,41.03603603603604,9.373123123123124,1.3513513513513513,3.0878859857482186,5.225653206650831,5.209817893903405,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,40.16516516516516,6.933183183183183,0.8483483483483484,3.0878859857482186,3.0878859857482186,4.98812351543943,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,12.2430638146915,12.243064085973085,2.1654695310795775,2.1654694544738278,40.16516516516516,6.933183183183183,0.8483483483483484,3.0878859857482186,3.0878859857482186,4.98812351543943,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,37.57507507507508,0.6006006006006006,0.42792792792792794,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,-0.3275510642897703,-0.3275511395596702,37.57507507507508,0.6006006006006006,0.42792792792792794,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,42.83783783783784,0.033783783783783786,1.6516516516516517,2.137767220902613,5.463182897862233,5.463182897862233,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.16815062803191724,0.16815059047028277,6.03189022333837,6.031888848175122,42.83783783783784,0.033783783783783786,1.6516516516516517,2.137767220902613,5.463182897862233,5.463182897862233,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.0,0.0,36.219969969969966,14.658408408408409,0.990990990990991,5.225653206650831,5.225653206650831,5.225653206650831,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.0,0.0,0.0,0.15852740261415613,0.15852740570805024,36.219969969969966,14.658408408408409,0.990990990990991,5.225653206650831,5.225653206650831,5.225653206650831,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,51.231231231231234,13.382132132132131,4.151651651651652,5.431512272367379,3.0878859857482186,5.7007125890736345,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,51.231231231231234,13.382132132132131,4.151651651651652,5.431512272367379,3.0878859857482186,5.7007125890736345,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,46.8018018018018,10.611861861861861,4.391891891891892,2.1456848772763264,5.225653206650831,5.938242280285036,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,46.8018018018018,10.611861861861861,4.391891891891892,2.1456848772763264,5.225653206650831,5.938242280285036,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,44.08783783783784,3.160660660660661,3.280780780780781,5.463182897862233,5.463182897862233,5.463182897862233,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.9223621426976887,0.9223622064867047,-0.012146891983148968,-0.012146893381674087,44.496996996997,3.0405405405405403,3.280780780780781,5.463182897862233,5.463182897862233,5.463182897862233,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,45.66066066066066,25.484234234234233,5.63063063063063,2.161520190023753,5.7007125890736345,5.938242280285036,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,-0.6920942870832275,-0.692094207162492,-5.811321806277764,-5.8113210186895445,45.66066066066066,25.484234234234233,5.63063063063063,2.161520190023753,5.7007125890736345,5.938242280285036,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,46.76426426426426,8.337087087087086,5.334084084084084,5.4394299287410925,5.463182897862233,5.225653206650831,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,-3.1006330864395397,-3.1006330535882594,0.2569459055270355,0.25694591773371583,46.76426426426426,8.337087087087086,5.334084084084084,5.4394299287410925,5.463182897862233,5.225653206650831,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,45.003753753753756,6.831831831831832,2.1996996996997,5.7007125890736345,6.302454473475851,5.7007125890736345,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,45.003753753753756,6.813063063063063,39.42192192192192,5.7007125890736345,3.3174980205859064,5.938242280285036,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,47.0045045045045,12.51126126126126,5.63063063063063,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,5.7041847731562765,5.704183802800099,47.0045045045045,21.12237237237237,5.63063063063063,5.724465558194774,5.7007125890736345,5.7007125890736345,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,46.32507507507508,4.493243243243243,23.663663663663662,2.137767220902613,5.510688836104513,5.938242280285036,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,46.32507507507508,4.493243243243243,23.663663663663662,2.137767220902613,5.510688836104513,5.938242280285036,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,44.789789789789786,1.9744744744744744,1.478978978978979,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,-1.0439402558345987,-1.0439398722107767,44.789789789789786,1.9744744744744744,1.478978978978979,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,47.447447447447445,24.96996996996997,5.623123123123123,5.653206650831354,5.7007125890736345,5.938242280285036,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0665708547745405,0.06657077497493114,0.0,0.0,47.289789789789786,2.9504504504504503,3.521021021021021,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,47.0045045045045,0.7207207207207207,2.1996996996997,2.1536025336500395,5.447347585114806,5.4394299287410925,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,-2.3252747938924907,-2.325275095031649,47.74024024024024,0.4804804804804805,2.31981981981982,2.137767220902613,5.463182897862233,5.463182897862233,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,49.01276276276276,0.06756756756756757,4.151651651651652,2.137767220902613,5.7007125890736345,5.7007125890736345,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.6825703457657664,0.0,0.0,0.0,0.0,49.01276276276276,0.06756756756756757,4.151651651651652,2.137767220902613,5.7007125890736345,5.7007125890736345,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,45.55555555555556,2.3235735735735736,2.68018018018018,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,-2.011099468275996,-2.0110994795832737,45.55555555555556,2.3235735735735736,2.68018018018018,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,47.830330330330334,5.289039039039039,3.280780780780781,5.463182897862233,5.463182897862233,5.463182897862233,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,-4.456127889820056,-4.456127726748212,0.0,0.0,47.48498498498498,16.59159159159159,3.3220720720720722,2.137767220902613,5.463182897862233,5.7007125890736345,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,48.5960960960961,17.24099099099099,6.888138138138138,1.187648456057007,5.225653206650831,5.225653206650831,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.0,0.0,0.0,0.0,0.0,48.5960960960961,16.76051051051051,3.9376876876876876,1.187648456057007,5.225653206650831,5.225653206650831,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,48.73873873873874,4.2042042042042045,3.671171171171171,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,11.770885708444467,11.770885153155874,0.0,0.0,48.73873873873874,4.2042042042042045,3.671171171171171,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,53.00675675675676,2.2372372372372373,4.061561561561562,2.137767220902613,5.463182897862233,5.7007125890736345,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,-0.033193709980695096,-0.03319371214491293,53.003003003003,3.6974474474474475,4.301801801801802,2.137767220902613,5.463182897862233,5.7007125890736345,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1.8127776,0.7717071,0.7717072,3.929697,3.9296973,50.12012012012012,9.707207207207206,5.994744744744745,5.463182897862233,5.7007125890736345,5.7007125890736345,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,9.032151499393773,4.403705571589764,4.40370556237527,8.63832942088285,8.63833065992397,50.12012012012012,9.707207207207206,5.994744744744745,5.463182897862233,5.7007125890736345,5.7007125890736345,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,47.64264264264264,7.5825825825825826,13.194444444444445,5.463182897862233,5.130641330166271,5.7007125890736345,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,13.295894776581786,13.295894581571497,47.64264264264264,7.5825825825825826,13.194444444444445,5.463182897862233,5.122723673792557,5.7007125890736345,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,54.49324324324324,2.8903903903903903,4.031531531531532,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,-0.2786955281466871,-0.27869550837994617,53.671171171171174,1.2987987987987988,4.421921921921922,2.8503562945368173,5.463182897862233,5.7007125890736345,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,50.4054054054054,2.7477477477477477,3.8213213213213213,2.137767220902613,5.463182897862233,5.463182897862233,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,10.263134853965882,0.0,0.0,0.0,0.0,50.4054054054054,2.7477477477477477,3.8213213213213213,2.137767220902613,5.463182897862233,5.463182897862233,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,52.9542042042042,2.1996996996997,35.72072072072072,1.66270783847981,5.7007125890736345,5.7007125890736345,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,42.92216744630624,42.92216724474188,6.662386586055898,6.66238571353207,52.9466966966967,19.012762762762762,5.232732732732733,1.66270783847981,2.8503562945368173,5.7007125890736345,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,52.458708708708706,2.3836336336336337,4.481981981981982,2.137767220902613,5.463182897862233,5.7007125890736345,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.1690040619188622,0.16900411248028796,0.0,0.0,52.458708708708706,2.3836336336336337,4.481981981981982,2.137767220902613,5.463182897862233,5.7007125890736345,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,51.98198198198198,1.966966966966967,17.53753753753754,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,52.0045045045045,1.966966966966967,3.4984984984984986,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,45.54054054054054,4.2642642642642645,3.7312312312312312,5.7007125890736345,5.7007125890736345,5.7007125890736345,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,-36.28948223260457,-36.28948151352971,-9.714098673318363,-9.714101555118098,45.54054054054054,4.2642642642642645,3.7312312312312312,5.7007125890736345,5.7007125890736345,5.7007125890736345,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,53.87012012012012,3.9827327327327327,6.092342342342342,2.8424386381631037,2.889944576405384,5.225653206650831,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,53.87012012012012,3.9827327327327327,29.53828828828829,2.8424386381631037,2.8978622327790973,2.8503562945368173,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,-31.031559,-37.537594,-37.537605,33.920013,33.920036,51.67042042042042,2.62012012012012,11.062312312312311,2.8503562945368173,5.7007125890736345,3.555027711797308,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1.32079252735512,0.0,0.0,0.0,0.0,51.5990990990991,3.1006006006006004,4.481981981981982,2.8503562945368173,5.7007125890736345,5.7007125890736345,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,49.72597597597598,10.213963963963964,22.75900900900901,5.748218527315914,5.724465558194774,5.938242280285036,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,1.5756427795158028,1.5756423020920791,49.72597597597598,10.213963963963964,3.003003003003003,5.748218527315914,5.724465558194774,5.724465558194774,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,51.94444444444444,4.286786786786787,37.78903903903904,2.137767220902613,5.225653206650831,5.7007125890736345,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,13.895165823643708,13.895166231230796,0.0,0.0,51.951951951951955,4.4406906906906904,4.512012012012012,2.137767220902613,5.463182897862233,5.463182897862233,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,53.239489489489486,1.0698198198198199,10.003753753753754,2.8186856690419635,5.225653206650831,5.7007125890736345,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.0,0.0,0.0,0.0,0.0,53.239489489489486,1.0698198198198199,10.274024024024024,2.8107680126682504,5.225653206650831,5.7007125890736345,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,155.11407,806.59564,806.59564,854.1857,854.18567,65.5518018018018,90.91216216216216,94.40690690690691,77.458432304038,78.58273950910531,81.02137767220903,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,173.98601154136995,802.2265380550713,802.2265427436308,844.0643508776212,844.064346070513,65.5518018018018,90.76201201201201,94.22297297297297,77.458432304038,78.62232779097387,80.37212984956453,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,222.30818,183.70154,183.70155,1321.1385,1321.1382,60.43168168168168,90.16516516516516,93.95645645645645,70.67300079176563,80.64133016627079,83.17498020585907,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,198.5285133182273,168.75684523215182,168.75684406036106,1298.2006162463986,1298.2006148979854,60.4542042042042,90.54429429429429,93.55855855855856,71.03721298495645,80.14251781472684,81.298495645289,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,196.53539,385.6625,385.66254,1097.345,1097.3452,60.91591591591592,90.30030030030031,93.56606606606607,72.94536817102137,79.48535233570863,79.87331749802058,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,153.54142957252105,338.50668984091664,338.5066913438171,1016.1129536167117,1016.1129531858916,60.91591591591592,90.3078078078078,93.62987987987988,72.94536817102137,79.88915281076801,80.75217735550277,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,187.38461,549.1682,549.1683,1182.8193,1182.8193,65.81831831831832,91.53903903903904,95.05255255255256,72.26444972288202,79.69912905779888,82.22486144101346,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,206.9943356060823,593.4857301357392,593.4857279000422,1174.2787312224596,1174.2787287617227,65.81831831831832,91.5427927927928,94.83108108108108,72.26444972288202,79.57244655581948,82.16943784639747,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,211.39693,875.8645,875.86456,704.09515,704.09534,57.132132132132135,88.97897897897897,93.13063063063063,68.2264449722882,80.46714172604909,79.3507521773555,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,187.17271043260016,799.3612081055693,799.3612002681905,624.9281012847504,624.9280834567617,57.132132132132135,88.97897897897897,93.15690690690691,68.2264449722882,80.46714172604909,79.69121140142518,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,136.87422,875.7053,875.7054,659.96454,659.9644,59.62462462462462,89.83858858858859,93.5397897897898,70.16627078384798,79.94457640538401,78.24228028503563,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,132.7749349669902,818.7121207411968,818.7121170972932,634.0649041097868,634.0649054158944,59.62462462462462,89.82357357357357,93.71246246246247,70.16627078384798,79.69121140142518,79.8258115597783,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,189.9005,603.0591,603.0591,1055.6547,1055.6545,65.27402402402403,90.79204204204204,94.41441441441441,75.43151227236739,77.05463182897863,81.56769596199526,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,179.07596334502952,551.7466789276626,551.7466793151798,989.4493491074072,989.4493509115302,65.27402402402403,90.84834834834835,94.42942942942943,75.43151227236739,77.48218527315915,80.57798891528108,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,137.64139,447.01184,447.01187,1162.4233,1162.4235,61.99324324324324,90.73198198198199,94.32057057057057,72.35946159936658,77.68012668250198,81.14806017418844,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,150.7181142051127,447.75679950034265,447.7567933371849,1130.7217654788515,1130.7217624499679,61.99324324324324,90.80330330330331,94.20795795795796,72.35946159936658,76.49247822644497,79.67537608867775,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,157.98328,533.0778,533.0778,1148.5677,1148.5675,62.087087087087085,90.15390390390391,93.95645645645645,74.55265241488519,79.33491686460808,81.19556611243073,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,143.1096672184303,502.52395769602896,502.5239568509468,1064.2291654063374,1064.229166787189,62.087087087087085,90.20645645645645,93.8475975975976,74.55265241488519,80.30878859857482,81.78939034045922,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,233.35349,666.0803,666.0804,935.8888,935.88873,71.1036036036036,92.43618618618619,95.48048048048048,77.06254948535233,80.79176563737134,81.298495645289,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,252.56718233091527,677.9404056178332,677.9404032956874,966.9633082653409,966.9633099444878,71.1036036036036,92.43993993993993,95.30030030030031,77.06254948535233,78.68566904196358,82.85827395091053,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,205.77016,358.81107,358.8111,1099.9352,1099.9349,60.75825825825826,90.21396396396396,93.81006006006007,68.756927949327,78.92319873317498,80.5304829770388,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,189.78587089691345,371.8008792801069,371.8008785125555,1136.9888150855963,1136.9887993341247,60.75825825825826,90.33033033033033,94.06531531531532,68.74109263657957,78.32145684877277,79.36658749010293,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,195.33836,648.1475,648.1475,895.5199,895.51984,64.93618618618619,91.30630630630631,94.3506006006006,75.51860649247823,79.90498812351544,79.27949326999209,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,202.32008444706065,623.1574601723761,623.1574591314397,895.9925146293871,895.9925025374297,64.93618618618619,91.30630630630631,94.1554054054054,75.51860649247823,79.90498812351544,80.72050673000791,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,152.03352,239.4972,239.49718,1344.8081,1344.8087,62.57132132132132,90.44669669669669,94.17417417417417,73.82422802850357,77.99683293745052,80.26128266033254,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,142.9469006129292,227.68093089948363,227.68092553203667,1323.2380054199753,1323.2380004627892,62.57132132132132,90.4391891891892,94.19669669669669,73.82422802850357,78.45605700712589,79.9920823436263,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,192.44803,619.35236,619.3523,920.087,920.0873,58.933933933933936,89.81981981981981,93.74249249249249,72.3673792557403,77.95724465558195,82.20110847189233,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,176.14997620594158,553.91321265559,553.9132173038951,855.6420117987004,855.642004169625,58.933933933933936,89.81981981981981,93.93393393393393,72.3673792557403,77.95724465558195,81.52019002375297,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,91.10408,754.3858,754.38605,1169.1327,1169.133,63.986486486486484,91.23123123123123,93.83633633633633,76.07284243863816,78.49564528899445,81.29057798891527,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,83.36318164914837,723.5118868154728,723.5118888969919,1139.3347439962445,1139.3347567808814,63.986486486486484,91.18993993993993,93.84009009009009,76.07284243863816,77.94140934283452,80.48297703879652,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,135.77084,909.3426,909.3428,1010.9441,1010.94385,69.6096096096096,91.61036036036036,93.73873873873873,75.81155977830562,78.32937450514648,82.09026128266034,deeplift,0
