initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.3845244024981967,0.17157814273891991,0.22737004245525902,0.21652741230762437,0.22066528224840581,0.12484630913311935,0.17552592101457082,0.056589457009088094,0.14440674235129602,82.63622222222222,84.72599999999998,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3652563476359458,0.17941207813257212,0.24433849488455406,0.21099307934692801,0.18086555497150522,0.10054575352862287,0.14709690892041935,0.05085949820939058,0.1198419289074845,82.42588888888889,84.36,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.34657616850557377,0.19013052209672757,0.25605478889668215,0.2072385205010165,0.14932615313106873,0.08368962319823844,0.12258997485638544,0.04776979708449144,0.100843887067546,82.15677777777778,84.234,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3382201678334456,0.19485976130081506,0.2633219932415058,0.20359807762423351,0.13083693154818124,0.07048011047434004,0.10903954221876296,0.04313465207965216,0.0883728090802341,81.77344444444445,84.24466666666667,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.3476567841601322,0.1493840691298002,0.16376830659647956,0.339190840113588,0.23792557382002036,0.1450212454850089,0.17172226849379288,0.06960150732624089,0.15606764878126578,82.819,84.67133333333332,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.35091541652781555,0.15640206581759747,0.19360959072945785,0.29907292692512916,0.21644251111648483,0.11779151417076163,0.15946075963174922,0.07157387906059214,0.14131716599489694,82.68733333333333,84.86066666666667,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3426759992185377,0.1697756502877816,0.22233605826652275,0.2652122922271579,0.18395348113266252,0.0996789998666714,0.1441351863359476,0.063204640787128,0.12274307703060237,82.30788888888888,84.836,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3389647522301552,0.18079310408613652,0.24495024107988905,0.23529190260381924,0.15326338726054847,0.08149390121243708,0.12311415961346897,0.05219889993357119,0.10251758700500643,81.79988888888889,84.708,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.3021607914945357,0.13054104942087733,0.13363837026543404,0.4336597888191529,0.2099359019105148,0.11988768783412486,0.14341567680096998,0.0679926543058056,0.1353079802128538,82.54822222222222,84.11866666666667,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.32309186756588537,0.1438602184336842,0.170016256188365,0.3630316578120654,0.2069435670145759,0.11198206420954585,0.14609162934826417,0.0719702274962957,0.1342468720171704,82.65633333333334,84.69066666666666,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3319290905634972,0.15871283362987054,0.20015064142176583,0.3092074343848664,0.19521427882712522,0.0997918560884782,0.1448581718844083,0.06947789268127579,0.12733554987032186,82.28033333333333,84.96933333333332,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.33409687188047904,0.1678825464358812,0.2336360894515853,0.2643844922320544,0.16317164859822064,0.08005891676302981,0.12960228961477643,0.055735429936620985,0.10714207122816198,81.63577777777778,84.88533333333334,6.272,6.272,6.272,215
