initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.14068497158659116,0.14606630787573813,0.13428673471213767,0.578961985825533,0.0417422167979563,0.04905080140552159,0.04545365990170546,0.03171716269521037,0.04199096020009843,85.691,87.59400000000001,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.1882709376587538,0.1923358010864215,0.19266576327577195,0.4267274979790527,0.04924417349232691,0.04741794940700952,0.041699230843379356,0.030626440602287176,0.04224694858625074,85.51922222222223,87.40933333333334,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.22906965479542665,0.22553271613326878,0.22127181612672567,0.32412581294457893,0.05834514875318391,0.04210939268335381,0.04691361305586231,0.026043599529798067,0.043352938505549526,85.17288888888888,87.14466666666667,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.25309936441788083,0.2432601699692757,0.23882260533459057,0.2648178602782529,0.056861129145952184,0.036982434586131395,0.043878843994105375,0.019516426921585322,0.03930970866194357,84.55611111111111,86.644,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.10044283550155035,0.1025383792393716,0.08892086249201346,0.7080979227670646,0.03712415595058497,0.044270955748248436,0.053723371407041184,0.039166791623212356,0.04357131868227174,85.452,87.10799999999999,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.1361548772226885,0.1319594240478077,0.12218310390649802,0.6097025948230058,0.03266603590981646,0.04479282450719016,0.05366697603909618,0.029355457184409774,0.04012032341012814,85.69644444444445,87.45733333333332,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.15926519501467512,0.1689470089652989,0.15882936964492747,0.5129584263750986,0.0329904712679968,0.03784251852963052,0.04234335835667718,0.023176804762620594,0.034088288229231274,85.63533333333334,87.45733333333332,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.19985322950820672,0.19970875803537522,0.1967974595605848,0.4036405528958332,0.039366301828629664,0.03863366424690421,0.038381846351511595,0.026805482516719513,0.035796823735941244,85.36733333333333,87.17666666666668,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.08761850311947116,0.08780709384740086,0.0723862184490305,0.7521881845840975,0.03055175568941625,0.037894278795662525,0.05297482005727286,0.03591216030418438,0.039333253711634,84.98111111111112,86.39466666666667,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.11025428898162971,0.11493678618220345,0.10484733145124996,0.6699615933849169,0.028306288931432663,0.04001027186679686,0.05155311728994096,0.03437201214355311,0.03856042255793089,85.45811111111111,86.94333333333334,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.1404415532858128,0.145618564160077,0.13495568938545702,0.5789841931686531,0.03156471181211193,0.03873631331881591,0.05060665936353731,0.02579842048560879,0.036676526245018486,85.57355555555554,87.28466666666667,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.17233484527156911,0.17418779204045026,0.1701936234106164,0.4832837392773642,0.03262101913388981,0.03428642005925227,0.04043813093144872,0.03019824895835144,0.034385954770735555,85.47644444444445,87.21933333333332,157,157,157,666
