initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.14074154549217732,0.14590145319195813,0.13427785218857183,0.5790791491272926,0.041831090479524,0.04925753545654416,0.045300314597848106,0.031917033926371366,0.0420764936150719,85.691,87.59400000000001,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.18823377336101263,0.19237190734892312,0.19263885916229412,0.42675546012777016,0.04926456281663059,0.04737266492326906,0.041695258092537664,0.030459924824980885,0.04219810266435455,85.51922222222223,87.40933333333334,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.22908658671580523,0.22564848047166353,0.2211863122179177,0.3240786205946135,0.05826646735188905,0.04218029956710014,0.04707924921362174,0.02605082082733181,0.04339420923998569,85.17288888888888,87.14466666666667,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.25316762398787385,0.24334231034838089,0.2387482560131515,0.26474180965059374,0.056938980681691294,0.03719267402583177,0.04401342683450496,0.01949414120485752,0.03940980568672139,84.55611111111111,86.644,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.10040530866051237,0.10249107205914318,0.08890365646430472,0.7081999628160397,0.03710584635707699,0.04427428744801715,0.05371315442525727,0.03921541897044527,0.043577176800199166,85.452,87.10799999999999,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.1361390100714945,0.1319282474322541,0.12225043794658452,0.6096823045496669,0.03273133320022604,0.044793611696410586,0.053698042784910825,0.02938658651768952,0.04015239354980924,85.69644444444445,87.45733333333332,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.15928398575952038,0.16902319590402143,0.15878046096454398,0.5129123573719142,0.033064341062756235,0.03788909779411592,0.04240110250397778,0.023109137707405254,0.034115919767063796,85.63533333333334,87.45733333333332,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.19990212376223357,0.1997880306491236,0.19662949164191454,0.40368035394672835,0.039428902065741206,0.03853005761383589,0.038254657358774466,0.026685921387521874,0.03572488460646836,85.36733333333333,87.17666666666668,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.08768734795133716,0.08762389978689754,0.07251166125394362,0.7521770910078216,0.030629557231308484,0.03797152171046971,0.05274482381278056,0.03592322919949391,0.03931728298851317,84.98111111111112,86.39466666666667,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.11021347089395642,0.11489554437392971,0.10486627243509757,0.6700247122970163,0.028204749327806065,0.03998683735688583,0.051578680360288495,0.03437261513960508,0.03853572054614637,85.45811111111111,86.94333333333334,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.1404630856695068,0.1455968548981857,0.13503463179501835,0.5789054276372892,0.03161391099257717,0.0387416295399228,0.05062036824097263,0.02572777313143129,0.03667592047622597,85.57355555555554,87.28466666666667,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.17235360066784797,0.1741773437878291,0.17018707044162223,0.4832819851027007,0.03262535001810919,0.034222481815371596,0.04044043233783248,0.03016926761286796,0.0343643829460453,85.47644444444445,87.21933333333332,157,157,157,666
