initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1.0,norm_branch2.0,norm_branch3.0,norm_var_norm_branch1.0,norm_var_norm_branch2.0,norm_var_norm_branch3.0,avg_normalized_variance,train accuracy epoch0,test accuracy epoch0,branch1.0FLOPS,branch2.0FLOPS,branch3.0FLOPS,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3398879468803523,0.2842210803834707,0.375890972736177,0.04346325613063069,0.0361247408205488,0.047048041356588875,0.042212012769256124,93.05988888888889,94.46000000000001,0.9093,0.9093,0.9093,12.365
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3327494270995164,0.28490304713930553,0.3823475257611781,0.04204402045045466,0.03726529948293406,0.04459871774670778,0.041302679226698835,91.99766666666666,94.742,0.9093,0.9093,0.9093,12.365
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3345757642494059,0.28797746866965623,0.377446767080938,0.03823809279984919,0.03440652499241969,0.04004098339401788,0.037561867062095584,90.74600000000001,94.46066666666667,0.9093,0.9093,0.9093,12.365
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.33433835196457057,0.28955273196145737,0.376108916073972,0.0431658664121436,0.043528923520047585,0.05047615807059457,0.04572364933426192,92.97422222222221,96.04666666666667,0.9093,0.9093,0.9093,12.365
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.33893138952910196,0.2849818244312404,0.3760867860396576,0.03846573043145863,0.042367124727401416,0.045285684597838646,0.042039513252232895,92.14588888888889,95.81533333333333,0.9093,0.9093,0.9093,12.365
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3325957079766321,0.28669951959825535,0.3807047724251126,0.03985260859269012,0.03535530581736302,0.04286946663680705,0.03935912701562006,90.88633333333334,95.49,0.9093,0.9093,0.9093,12.365
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.32230802848420115,0.2835436367582788,0.39414833475752,0.05767242860244608,0.044605070518870124,0.06348406290457363,0.05525385400862994,92.89711111111112,93.51133333333334,0.9093,0.9093,0.9093,12.365
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.33711878257285277,0.2770556975754517,0.3858255198516955,0.05352186093082375,0.04770729160300734,0.05887179145326529,0.05336698132903212,92.30088888888889,94.04333333333334,0.9093,0.9093,0.9093,12.365
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.32722571317086097,0.2904693144711732,0.3823049723579659,0.04682878480111241,0.049822194066464855,0.05220294359850688,0.04961797415536138,91.49477777777777,94.17800000000001,0.9093,0.9093,0.9093,12.365
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3295769285158159,0.2813384101928689,0.3890846612913152,0.05159002613706474,0.06056603250876665,0.08043003581426596,0.06419536482003245,92.88799999999999,95.31466666666667,0.9093,0.9093,0.9093,12.365
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3375563849517987,0.2745895636173541,0.3878540514308472,0.054090166733793625,0.0611146501469001,0.06459997466422557,0.059934930514973096,92.61622222222222,95.95533333333333,0.9093,0.9093,0.9093,12.365
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.32661343322867525,0.27957214533653946,0.3938144214347853,0.04340482777304877,0.055452271529531826,0.05634595033297537,0.05173434987851866,91.87855555555555,95.91533333333334,0.9093,0.9093,0.9093,12.365
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3304346064835532,0.28735453351919643,0.38221085999725035,0.059874317581100706,0.051470222858509024,0.07199817816228399,0.061114239533964575,92.62966666666667,93.21533333333333,0.9093,0.9093,0.9093,12.365
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.33247004176566175,0.27188318372751413,0.3956467745068242,0.05592144906694471,0.047138712594175375,0.06502611302688756,0.056028758229335875,92.43344444444443,93.95266666666666,0.9093,0.9093,0.9093,12.365
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3155039868296118,0.301555189183506,0.3829408239868821,0.0364654289942464,0.04710786254758644,0.05285212196366054,0.045475137835164464,91.88022222222223,94.61866666666667,0.9093,0.9093,0.9093,12.365
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.32537909617308924,0.27927365057446435,0.3953472532524464,0.05793671308527018,0.06371380244258482,0.08040126306079083,0.06735059286288193,92.54166666666667,95.32133333333333,0.9093,0.9093,0.9093,12.365
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.321450078043917,0.2858960004007644,0.39265392155531853,0.046455991691143936,0.05279968247002594,0.05699258922941556,0.052082754463528474,92.69811111111112,95.75333333333333,0.9093,0.9093,0.9093,12.365
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.31508187055383335,0.2938283798289735,0.3910897496171932,0.03401242612936805,0.04922975942143205,0.051692533111438524,0.044978239554079535,92.26844444444444,96.03066666666668,0.9093,0.9093,0.9093,12.365
