initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.4633097725225313,0.10107892246621494,0.12326205428701753,0.3123492507242362,0.1809174439852205,0.06560491442696456,0.061653749980564304,0.08649437779993226,0.0986676215481704,84.74944444444445,86.50866666666667,6.272,56.448,157,416
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.41230170686689666,0.14938056335247102,0.16596253531629948,0.27235519446433293,0.15876454797382353,0.08088440951881971,0.06832700158079859,0.05668064771187427,0.09116415169632902,84.52344444444445,86.03266666666667,6.272,56.448,157,416
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3627363970588039,0.1867175967177321,0.21305571426236752,0.23749029196109644,0.1296881107296423,0.07773784130928446,0.06729542026064649,0.041952503757877034,0.07916846901436256,84.15633333333334,85.99466666666667,6.272,56.448,157,416
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.32578800218336657,0.21884737706497057,0.24312071761425452,0.21224390313740835,0.10643656955618006,0.06923020027918936,0.059173320774448555,0.03198194373958168,0.06670550858734992,83.64577777777778,85.95933333333332,6.272,56.448,157,416
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.27209498108046015,0.090988420219755,0.10886066994462443,0.5280559287551605,0.1584591445228853,0.042235447421857315,0.06580033019685026,0.1148829263947492,0.09534446213408551,84.83755555555555,86.50466666666667,6.272,56.448,157,416
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.34569238812489883,0.10331022237855707,0.13845118430564243,0.4125462051909017,0.1670836236377006,0.048043797243947105,0.06638127743297882,0.10189715180436702,0.0958514625297484,84.8051111111111,86.50466666666667,6.272,56.448,157,416
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.37400484809759066,0.13136232425586816,0.15083875206998834,0.34379407557655284,0.154647671763594,0.05083327686947405,0.06581695542447026,0.0736206733231925,0.08622964434518271,84.56211111111111,86.59266666666667,6.272,56.448,157,416
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3614996436561081,0.16881163709545804,0.18601242300876625,0.2836762962396676,0.13151601119270245,0.06814144319795107,0.06080912824366389,0.05018142111102327,0.07766200093633517,84.22666666666667,86.484,6.272,56.448,157,416
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.14049879544989072,0.10081097142610371,0.11805297748522682,0.6406372556387788,0.08804063056366349,0.046336185004419765,0.05282611800639349,0.057586710421166906,0.06119741099891092,84.57088888888889,86.16799999999999,6.272,56.448,157,416
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.2706347924737929,0.10199024399783144,0.12743904657526348,0.4999359169531122,0.14464292470739384,0.04177319661161183,0.0556948833226789,0.10190397604326346,0.086003745171237,84.72266666666665,86.57866666666668,6.272,56.448,157,416
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3324127390589832,0.12197878213063389,0.14045270918654557,0.4051557696238373,0.15559201077945176,0.05361413472099134,0.06455853159739915,0.08594779954200435,0.08992811915996166,84.58822222222221,86.646,6.272,56.448,157,416
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.35977218897897334,0.15228603659815027,0.1606035288133709,0.32733824560950553,0.13595940409421217,0.06039429372017879,0.0580329601510496,0.06143627839747769,0.07895573409072956,84.23688888888888,86.50666666666666,6.272,56.448,157,416
