initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,branch4.0,train accuracy epoch0,train accuracy epoch1,train accuracy epoch2,test accuracy epoch0,test accuracy epoch1,test accuracy epoch2,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,178.97393174999988,333.2642761148081,169.07444580509681,183.95224178608643,76.4602102102102,92.63138138138139,94.42942942942943,78.6381631037213,75.39984164687253,80.80760095011877,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,191.07591552734374,203.876025390625,153.2318115234375,196.08399658203126,74.44069069069069,91.97072072072072,93.70870870870871,72.92161520190024,77.56927949326999,77.79889152810767,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,191.0627683935764,203.789349097878,153.20564085725078,196.08399262695673,74.44069069069069,91.97072072072072,93.70870870870871,72.92161520190024,77.56927949326999,77.79889152810767,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,337.68955078125,499.7994140625,270.847265625,321.44638671875,74.75975975975976,89.43318318318319,92.86786786786787,73.3095803642122,75.41567695961996,79.69912905779888,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,337.78276863490413,499.7351208122738,270.75945636316766,321.4463692458413,74.75975975975976,89.43318318318319,92.86786786786787,73.3095803642122,75.41567695961996,79.69912905779888,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,474.20732421875,241.116162109375,493.054150390625,283.862255859375,74.70345345345345,89.77102102102103,92.58633633633633,74.3230403800475,77.41092636579573,77.79889152810767,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,474.0879674431828,241.2855285338626,493.06259731704756,283.8622262215862,74.70345345345345,89.77102102102103,92.58633633633633,74.3230403800475,77.41092636579573,77.79889152810767,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,345.3953857421875,445.46201171875,475.4708984375,272.7942138671875,73.68618618618619,89.52702702702703,92.44369369369369,73.95882818685669,77.34758511480602,76.72209026128266,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,345.32101317988383,445.5253953114851,475.5351601658088,272.7942274979124,73.68618618618619,89.52702702702703,92.44369369369369,73.95882818685669,77.34758511480602,76.72209026128266,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,318.7031494140625,147.42469482421876,404.017822265625,258.1249755859375,75.04504504504504,90.20270270270271,92.55630630630631,76.61916072842439,77.18131433095803,77.6880443388757,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,318.67482415534425,147.33381679252247,404.0573541151831,258.1249429049764,75.04504504504504,90.20270270270271,92.55630630630631,76.61916072842439,77.18131433095803,77.6880443388757,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,499.97021484375,322.05029296875,231.2314453125,204.05224609375,74.71096096096096,89.28678678678679,92.90165165165165,72.80285035629454,77.74346793349169,77.03087885985748,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,499.99572566395165,321.725916503834,231.23955714200815,204.05227971197016,74.71096096096096,89.28678678678679,92.90165165165165,72.80285035629454,77.74346793349169,77.03087885985748,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,360.397314453125,409.0108642578125,269.9642578125,203.2985107421875,75.35285285285285,89.88363363363364,92.23723723723724,70.54631828978623,75.47901821060967,79.61203483768804,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,360.41529671988843,408.94203078759534,269.9460756872819,203.29853443722635,75.35285285285285,89.88363363363364,92.23723723723724,70.54631828978623,75.47901821060967,79.61203483768804,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,256.7648681640625,166.28037109375,64.79454956054687,227.4588623046875,74.42567567567568,90.11636636636636,92.83783783783784,75.55027711797308,76.28661916072842,78.43230403800474,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,256.69056680171707,166.26401157020513,64.70321649672668,227.45888199669156,74.42567567567568,90.11636636636636,92.83783783783784,75.55027711797308,76.28661916072842,78.43230403800474,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,266.063232421875,436.826806640625,299.846240234375,236.0727783203125,74.90615615615616,89.93243243243244,92.66516516516516,75.3206650831354,78.47980997624703,74.89311163895486,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,266.0946402999754,436.88623466666496,299.8894095379814,236.07279149254205,74.90615615615616,89.93243243243244,92.66516516516516,75.3206650831354,78.47980997624703,74.89311163895486,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,332.312939453125,353.2780517578125,334.35234375,221.7420166015625,74.4481981981982,90.24774774774775,92.63513513513513,71.33808392715756,73.53127474267617,77.44259699129057,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,332.3043084133531,353.2055817545618,334.53872653086455,221.7420241551511,74.4481981981982,90.24774774774775,92.63513513513513,71.33808392715756,73.53127474267617,77.44259699129057,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,179.3966796875,327.88291015625,401.0477294921875,286.3763671875,73.99774774774775,89.86486486486487,92.9054054054054,75.65320665083135,78.73317498020586,78.89152810768013,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,179.25987113842893,327.86833942864683,400.8975633418337,286.3763581359592,73.99774774774775,89.86486486486487,92.9054054054054,75.65320665083135,78.73317498020586,78.89152810768013,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,166.28782958984374,395.5099609375,452.2876953125,243.7900634765625,73.62612612612612,89.51201201201201,92.15465465465465,75.01979414093428,78.17893903404592,80.8313539192399,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,166.40882122676163,395.52219653422287,452.3590028218252,243.7900841397386,73.62612612612612,89.51201201201201,92.15465465465465,75.01979414093428,78.17893903404592,80.8313539192399,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-60.192633056640624,136.85772705078125,329.0158447265625,246.131787109375,74.7897897897898,90.19144144144144,92.48498498498499,70.72842438638163,75.18606492478226,76.95961995249407,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-60.33742078102729,136.88208310961966,328.9741240131736,246.1317835094721,74.7897897897898,90.19144144144144,92.48498498498499,70.72842438638163,75.18606492478226,76.95961995249407,integrated_gradients,11
