initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.26920797200899027,0.2651631064908534,0.217963057941892,0.24766586355826434,0.1958394373782459,0.22915795864470642,0.2114783610288373,0.08689552705224916,0.18084282102600968,64.66466466466467,63.15386645552917,24.576,24.576,24.576,1263
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.2845307438254788,0.26665874571546194,0.21284533012693743,0.23596518033212177,0.19810382352614608,0.24117960219101275,0.2557671279781289,0.10898075692836082,0.20100782765591216,63.293793793793796,63.024016891000265,24.576,24.576,24.576,1263
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.28078238491193225,0.27135845099689176,0.18403105669266442,0.26382810739851154,0.21679040879879166,0.2638931469867549,0.35215326668990127,0.14961680556420393,0.24561340700991297,60.833333333333336,60.8324096067564,24.576,24.576,24.576,1263
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.28840114715897613,0.26760896251847216,0.1702457966828273,0.2737440936397244,0.20159914423861697,0.24988503245872729,0.36066186756841534,0.14160959225773803,0.2384389091308744,57.02002002002002,58.98178939034047,24.576,24.576,24.576,1263
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.214952608788202,0.2297557650164395,0.16940843484438972,0.3858831913509687,0.12483702210186347,0.17326755472436628,0.13268484705611108,0.07874095944370307,0.127382595831511,64.43418418418419,61.25204539456321,24.576,24.576,24.576,1263
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.2388808779672769,0.24092622843868255,0.18376375764230754,0.336429135951733,0.13536129868231037,0.1930466462621598,0.15267736093915107,0.09311159118007073,0.14354922426592298,64.78678678678678,62.48508841382951,24.576,24.576,24.576,1263
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.2584805118013193,0.25956966968840806,0.1785540999947307,0.3033957185155419,0.16602645779854683,0.21089049858750794,0.21105401675680246,0.1078125610603461,0.17394588355080084,63.649649649649646,62.75217735550277,24.576,24.576,24.576,1263
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.2712963267113502,0.2699709191814314,0.15594490321611446,0.302787850891104,0.1764950723147487,0.22147080690039445,0.3121577643365424,0.13812955447912229,0.21206329950770197,61.05605605605606,60.71206122987596,24.576,24.576,24.576,1263
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.1917451148134198,0.21381639474058425,0.16664764407315627,0.4277908463728396,0.09267433297974922,0.1306302749989171,0.09719203937563353,0.06755117451659774,0.0970119554677244,63.293043043043035,59.10741620480338,24.576,24.576,24.576,1263
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.21014113098897555,0.22427299051618518,0.17312612474127104,0.39245975375356823,0.09753471193902785,0.16575095045675714,0.10675740142694445,0.07104022089287568,0.11027082117890127,64.45245245245245,61.66640274478754,24.576,24.576,24.576,1263
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.22814870210757354,0.2407011581061806,0.18132902400974762,0.34982111577649827,0.124299788650962,0.18823004374800995,0.14267947139939952,0.08571926177330598,0.13523214139291936,63.8993993993994,62.367907099498545,24.576,24.576,24.576,1263
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.2462407034465043,0.2451387683403187,0.1783497330481004,0.33027079516507657,0.1460871898237877,0.19267275150980753,0.1821117373743438,0.08847438398667153,0.15233651567365264,61.530530530530534,60.901029295328584,24.576,24.576,24.576,1263
