initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.25533562597684906,0.26703276618256117,0.27521792743809914,0.20241368040249064,0.0982967279792761,0.1065753792658185,0.13139319759025184,0.06650792211673982,0.10069330673802157,78.93018018018019,78.93745051464767,614,614,614,3032
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.282175886688821,0.2859135372341422,0.30919196874332544,0.12271860733371134,0.09769096171154869,0.08515186909116187,0.10404719663620253,0.030806285113056893,0.0794240781379925,78.52302302302301,78.66772235418316,614,614,614,3032
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.29441839013113036,0.2923284627941055,0.31089840393694707,0.10235474313781702,0.07732262426252574,0.07003510192509274,0.09295575005479782,0.015517695762932254,0.06395779300133715,76.28853853853853,77.9910266561098,614,614,614,3032
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.2942186448523232,0.2955838897206401,0.3081247896120825,0.10207267581495423,0.06343690683336549,0.06509826623579792,0.0789632407734167,0.014452080483625798,0.05548762358155147,72.20995995995996,75.24096067564001,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.2927392281934042,0.27001856466639945,0.25813043022855964,0.17911177691163668,0.07325767683087697,0.06791735108214356,0.1031163544872134,0.03609463982253355,0.07009650555569187,75.12712712712712,75.25837951966218,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.2774088270027518,0.2833645042926428,0.26734260521786574,0.1718840634867396,0.07392940774207808,0.06728947450161774,0.0976350520994229,0.032543340203940445,0.0678493186367648,76.8410910910911,76.86988651359198,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.2837143003121449,0.2945904904797883,0.2877656361132009,0.1339295730948659,0.06393592883884486,0.05798320947322921,0.08067430401130751,0.024939394065069877,0.05688320909711286,77.36761761761763,77.77408287147004,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.29339762596487656,0.29545044524361314,0.29082773130860246,0.12032419748290792,0.05617172311818505,0.05126257157011129,0.06253813501103254,0.01560197148664393,0.04639360029649321,75.73398398398399,77.18448139350751,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.27053333256571815,0.28126290531267145,0.2689816173510584,0.17922214477055207,0.11265000988489203,0.07945265733657587,0.1259689049452889,0.02020948512995415,0.08457026432417773,72.18843843843844,72.36210081815783,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.28053717115385784,0.2786149959429023,0.2785630854962967,0.16228474740694313,0.10476243308383157,0.07626279280910415,0.10186904667913389,0.028132280247289133,0.07775663820483969,74.5035035035035,74.70678279229348,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.2813864744649866,0.283999714385852,0.2798383902702767,0.15477542087888485,0.0707714933502679,0.06444420977648864,0.0862550584984941,0.024115960829479772,0.06139668061368261,76.03878878878878,76.36526788070731,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.28374471131154483,0.2877535367233826,0.29187145256388447,0.13663029940118812,0.05249724303186272,0.050941805220630826,0.0617677001457132,0.017126967461098565,0.04558342896482633,75.42417417417417,76.73159144893111,614,614,614,3032
