initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.25538435172037904,0.2670106609891007,0.27519644368012786,0.20240854361039237,0.09834300632838865,0.1065281314806757,0.1313893042130575,0.06649227847002845,0.10068818012303757,78.93018018018019,78.93745051464767,614,614,614,3032
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.28216988389990205,0.28590036996703805,0.30921014909358624,0.12271959703947372,0.09769483569086125,0.08515407468663257,0.10405368065845674,0.030806193194257505,0.07942719605755201,78.52302302302301,78.66772235418316,614,614,614,3032
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.2944077621849615,0.2923330195849239,0.31090032529947914,0.10235889293063546,0.07733922655001689,0.0700312867891605,0.09297262441384914,0.0155224834627974,0.06396640530395598,76.28853853853853,77.9910266561098,614,614,614,3032
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.2942172519813612,0.2955711545174945,0.3081422628888762,0.10206933061226806,0.06343084595208633,0.0651078875264573,0.07895947909914952,0.014448192570114479,0.0554866012869519,72.20995995995996,75.24096067564001,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.29275047727523973,0.2700111273584931,0.258124193896765,0.17911420146950213,0.0732565187756055,0.06792466587806419,0.10315177447891015,0.03610760859021073,0.07011014193069764,75.12712712712712,75.25837951966218,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.27740418197982614,0.28337248890448663,0.26733829753497756,0.17188503158070964,0.07390119409839402,0.0672926742082484,0.09765611294640324,0.03255033558498797,0.06785007920950842,76.8410910910911,76.86988651359198,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.2836988648586077,0.29458801132627244,0.28778356707267283,0.13392955674244705,0.06394714948454851,0.05796767868970701,0.08068603992961962,0.024940250253501012,0.056885279589344036,77.36761761761763,77.77408287147004,614,614,614,3032
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.29339881041796345,0.2954444952561786,0.2908328086328916,0.1203238856929663,0.0561793088247298,0.05126273789882451,0.06254760351240149,0.015599713461976571,0.046397340924483096,75.73398398398399,77.18448139350751,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.2705434065684252,0.2812460439095616,0.26899407606628134,0.17921647345573188,0.11265372817026562,0.07945492037347167,0.1259370164248307,0.020201742185355136,0.08456185178848079,72.18843843843844,72.36210081815783,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.28055154096611695,0.27860525178644036,0.2785595347386772,0.16228367250876555,0.1047773321073887,0.07625000965904273,0.10186770102960475,0.028123542775607177,0.07775464639291084,74.5035035035035,74.70678279229348,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.2813875226562097,0.2839934165309614,0.27984652507835384,0.1547725357344751,0.07077980764348683,0.06445711065220858,0.08625881432862764,0.02411536388061551,0.061402774126234634,76.03878878878878,76.36526788070731,614,614,614,3032
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.2837328239335405,0.2877484347750887,0.29188903676380923,0.13662970452756162,0.05250169132199492,0.05094428722311353,0.06177699994349025,0.017126069265039654,0.04558726193840959,75.42417417417417,76.73159144893111,614,614,614,3032
