initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1.0,norm_branch2.0,norm_branch3.0,norm_var_norm_branch1.0,norm_var_norm_branch2.0,norm_var_norm_branch3.0,avg_normalized_variance,train accuracy epoch0,test accuracy epoch0,branch1.0FLOPS,branch2.0FLOPS,branch3.0FLOPS,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.31054462049048825,0.38075748608552235,0.3086978934239894,0.020973388909482926,0.007931943313676727,0.013960897689769283,0.014288743304309645,81.37977777777778,84.08733333333333,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.311045250579306,0.3811458104018801,0.30780893901881384,0.02027231202247766,0.007202796211210472,0.014027508358139096,0.013834205530609074,80.97011111111111,84.35133333333333,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.311765766260063,0.380619544439676,0.30761468930026087,0.018577816724036203,0.006126738395550852,0.013486562306022536,0.012730372475203198,80.57322222222223,81.10799999999999,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3089757012306913,0.3805798621090101,0.3104444366602986,0.02421679268278495,0.008679470977982967,0.013819905193387962,0.01557205628471863,81.35577777777777,83.67933333333333,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.31103970805275105,0.38194251395440004,0.3070177779928489,0.021098536904470857,0.007078039804485502,0.013579339494129187,0.013918638734361848,81.0498888888889,83.47533333333334,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.30874923704672613,0.3823346677085937,0.30891609524468017,0.018352392012124952,0.006627617423420229,0.012825365517728489,0.012601791651091224,80.41888888888889,83.29733333333334,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.315645968961614,0.3770332405589766,0.3073207904794094,0.02419125829457036,0.012171344855478912,0.01622121025741875,0.017527937802489343,81.29355555555556,84.43066666666667,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3115178695182611,0.3759856942753127,0.31249643620642614,0.0201216999968607,0.008743461000958429,0.01305293804423508,0.013972699680684736,80.91555555555556,84.28733333333334,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.30896329569663245,0.37939758991528777,0.3116391143880798,0.018437223704504235,0.007500831220561361,0.011927840059787117,0.012621964994950904,80.345,81.91266666666667,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3142819728188731,0.3702879440669298,0.3154300831141971,0.027652701792672853,0.01318404798809606,0.01702745565122682,0.019288068477331912,81.36877777777778,83.90266666666666,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.31142469122068306,0.3774457509456787,0.31112955783363816,0.02082359721820099,0.009773249554164608,0.015086299177652815,0.015227715316672804,81.00877777777778,83.95466666666667,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.31807528398024576,0.37518684181874684,0.30673787420100734,0.02059528763001464,0.008843452252673675,0.013414736224004013,0.01428449203556411,80.24600000000001,83.20466666666667,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.31649982475982846,0.36838120616982856,0.315118969070343,0.027557083132809905,0.012235105213186328,0.016419829610168534,0.018737339318721586,81.13000000000001,84.35799999999999,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.31824752837793857,0.3727838082648706,0.3089686633571907,0.022725304542136886,0.00953911713126635,0.013173772807864201,0.015146064827089146,80.73333333333333,84.346,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.317206321051579,0.37683260110451894,0.30596107784390214,0.02519780076412917,0.008685322224886237,0.014702308081974006,0.016195143690329806,80.14544444444444,82.04333333333334,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.31942464306351864,0.3611476845379391,0.31942767239854225,0.03023717738267619,0.014954956132943323,0.017962756882182653,0.021051630132600724,81.21311111111112,83.982,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.31714075844893336,0.37101547185700573,0.3118437696940609,0.02409190398512158,0.009666135204882699,0.01455673077421197,0.016104923321405416,80.83566666666667,83.56,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3218881553320842,0.36675903808446,0.3113528065834558,0.022474577706534653,0.008505956474308372,0.014682838153344509,0.015221124111395845,80.08833333333334,83.33866666666667,0.012544,0.012544,0.012544,9.674
