initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1.0,norm_branch2.0,norm_branch3.0,norm_var_norm_branch1.0,norm_var_norm_branch2.0,norm_var_norm_branch3.0,avg_normalized_variance,train accuracy epoch0,test accuracy epoch0,branch1.0FLOPS,branch2.0FLOPS,branch3.0FLOPS,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.31844710719554964,0.3450218507801512,0.3365310420242991,0.008943904181581749,0.015012091723582107,0.006149486861032281,0.010035160922065378,86.00533333333333,88.078,0.314,0.314,0.314,10.577
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3190453379531307,0.3422872406004083,0.33866742144646095,0.00611828766198078,0.010447405475895859,0.00420669526844774,0.0069241294687747935,85.73966666666666,87.74733333333333,0.314,0.314,0.314,10.577
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3225371917823628,0.33618418841406233,0.3412786198035749,0.00402113362747324,0.00820413437290922,0.00375674434190891,0.005327337447430456,85.10933333333334,87.09933333333333,0.314,0.314,0.314,10.577
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3221105781690135,0.3417944436388482,0.3360949781921383,0.01034245439769272,0.017787449934759548,0.006182709088401285,0.011437537806951184,85.99588888888889,88.234,0.314,0.314,0.314,10.577
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.32216492199557173,0.33980575981901484,0.33802931818541343,0.0065874929279364555,0.012188086090050688,0.005040755738523637,0.00793877825217026,85.703,87.99933333333334,0.314,0.314,0.314,10.577
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3225053078617446,0.3383170915427282,0.3391776005955272,0.004558909208862744,0.008543955244433916,0.0039825290760003625,0.00569513117643234,85.23755555555555,87.62066666666666,0.314,0.314,0.314,10.577
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.32751778112286034,0.3487144748775554,0.3237677439995842,0.015286382286762804,0.023998572173176528,0.008457761921553902,0.015914238793831078,86.27677777777778,88.41000000000001,0.314,0.314,0.314,10.577
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3218502412308351,0.34484153804832235,0.33330822072084254,0.011264346627937682,0.016214865243772313,0.005782068939388106,0.011087093603699368,86.05666666666666,88.334,0.314,0.314,0.314,10.577
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.320341990492814,0.34236513951705716,0.3372928699901288,0.007024650586002744,0.012369950188674239,0.0045492590672407875,0.00798128661397259,85.45855555555555,87.184,0.314,0.314,0.314,10.577
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3290575072536729,0.3454670979657858,0.3254753947805413,0.01874858153281556,0.028430864035570776,0.010552434096823854,0.019243959888403397,86.25611111111111,88.58933333333334,0.314,0.314,0.314,10.577
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3273676334657492,0.34456862288702816,0.3280637436472225,0.012932905364273394,0.020515253143298634,0.006883641561326897,0.013443933356299642,86.03333333333333,88.27666666666667,0.314,0.314,0.314,10.577
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3230267821494532,0.34188871402839716,0.33508450382214966,0.008562905009913272,0.016302240380557984,0.006213236767448816,0.010359460719306691,85.59744444444443,87.984,0.314,0.314,0.314,10.577
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.32618185494550916,0.35525614117651944,0.31856200387797146,0.027276975208362256,0.034521457492371635,0.014666123039967005,0.0254881852469003,86.2328888888889,88.268,0.314,0.314,0.314,10.577
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3178993400911128,0.3503968700031194,0.33170378990576777,0.01347032867448364,0.017670473975141543,0.006288922246686402,0.012476574965437194,86.05066666666667,88.27533333333334,0.314,0.314,0.314,10.577
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.32196169326622887,0.3412878427404816,0.3367504639932896,0.008472517734113432,0.014799376872083471,0.006254687428127444,0.009842194011441449,85.52344444444445,87.40533333333333,0.314,0.314,0.314,10.577
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.33237783419571865,0.35527526174317975,0.3123469040611016,0.02328518101291853,0.04173244563969145,0.022163789626046277,0.029060472092885422,86.19255555555556,88.438,0.314,0.314,0.314,10.577
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.33077764895363065,0.34418595045705697,0.3250364005893123,0.016159471452866545,0.023418341119636643,0.008991376388923089,0.01618972965380876,86.01833333333335,88.28999999999999,0.314,0.314,0.314,10.577
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3241530907197271,0.3435399592991961,0.3323069499810768,0.010380637506244312,0.019535203529192514,0.007360021226213785,0.012425287420550204,85.6511111111111,87.99066666666666,0.314,0.314,0.314,10.577
