initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1.0,norm_branch2.0,norm_branch3.0,norm_var_norm_branch1.0,norm_var_norm_branch2.0,norm_var_norm_branch3.0,avg_normalized_variance,train accuracy epoch0,test accuracy epoch0,branch1.0FLOPS,branch2.0FLOPS,branch3.0FLOPS,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3113868448997122,0.37828971608473255,0.31032343901555526,0.020796349984920737,0.006904454485136647,0.012722190954698852,0.013474331808252077,81.37977777777778,84.08733333333333,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3102789210130921,0.3804566985176224,0.30926438046928534,0.020798572623683426,0.006661279635327751,0.012829737327981832,0.013429863195664337,80.97011111111111,84.35133333333333,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.30878739564792496,0.383210548366222,0.3080020559858531,0.019397305290054817,0.0060234419383687855,0.013213562685906928,0.012878103304776845,80.57322222222223,81.10799999999999,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.30935518738221485,0.3805239680979765,0.3101208445198086,0.021362610535236207,0.007941974478485306,0.01207842985369667,0.013794338289139394,81.35577777777777,83.67933333333333,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.30922009275807305,0.38384719249856636,0.30693271474336065,0.020669155422924284,0.006035923305180618,0.01346293962798551,0.013389339452030137,81.0498888888889,83.47533333333334,0.012544,0.012544,0.012544,9.674
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3070310454090693,0.3849307028500915,0.30803825174083926,0.01969860900453428,0.006599376095251851,0.012995686814780347,0.013097890638188827,80.41888888888889,83.29733333333334,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3166012712909065,0.3703116559603022,0.31308707274879133,0.021938608487978423,0.00936978117044071,0.013928975822307302,0.015079121826908811,81.29355555555556,84.43066666666667,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.31080318759666326,0.3742353850867873,0.31496142731654947,0.01876650959764644,0.00747516503970819,0.011715969025036665,0.012652547887463764,80.91555555555556,84.28733333333334,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3068956566279244,0.3796875196827276,0.31341682368934803,0.020618754934203745,0.00735511869442719,0.011775799743407435,0.013249891124012791,80.345,81.91266666666667,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3171858565829832,0.3637521926459692,0.3190619507710476,0.02216416118660355,0.010474690174767128,0.013242917492721985,0.01529392295136422,81.36877777777778,83.90266666666666,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3120995146288746,0.3750668462391873,0.3128336391319382,0.02026777692175008,0.00832772542695475,0.013590606089410909,0.014062036146038579,81.00877777777778,83.95466666666667,0.012544,0.012544,0.012544,9.674
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.31917538782397353,0.37494410948028484,0.3058805026957416,0.020217864490876543,0.007797969356283137,0.013468087536996964,0.013827973794718881,80.24600000000001,83.20466666666667,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3156978228325037,0.3641922374897886,0.3201099396777077,0.023742598007564297,0.009399548893480542,0.015260034151542435,0.016134060350862425,81.13000000000001,84.35799999999999,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.31705476878940403,0.369285890650979,0.31365934055961703,0.021821155581081268,0.00829144466553898,0.011971173411402272,0.014027924552674173,80.73333333333333,84.346,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.31549058917885164,0.37554698705398637,0.308962423767162,0.022880573948738533,0.00794679028049104,0.012775506401565157,0.01453429021026491,80.14544444444444,82.04333333333334,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.319565757956118,0.35804424428810766,0.32238999775577426,0.02326664247151649,0.011389538269630172,0.014887371789971815,0.016514517510372823,81.21311111111112,83.982,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.31584563857609343,0.3669252807351318,0.31722908068877476,0.020493563278322843,0.007625509942766757,0.012695593804725326,0.013604889008604975,80.83566666666667,83.56,0.012544,0.012544,0.012544,9.674
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3219740336498194,0.3665777521027509,0.31144821424742974,0.02100934770103829,0.007528266698757694,0.013493601540672456,0.01401040531348948,80.08833333333334,83.33866666666667,0.012544,0.012544,0.012544,9.674
