initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.2358402099122983,0.2661499343029925,0.23672113475622494,0.2612887210284842,0.0758238383872318,0.06454564586600586,0.07104370409382073,0.03958528140339772,0.06274961743761404,95.24788888888888,97.35866666666668,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.2519130251224761,0.29371589816796945,0.252511053810341,0.20186002289921343,0.07575112215128164,0.0711411037448002,0.07469239349569738,0.03369627931978229,0.06382022467789039,94.96944444444443,97.43933333333332,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.26524317440980594,0.30148789651288155,0.2596969504854725,0.17357197859184,0.07418960476744396,0.07291536189844902,0.072104962092734,0.025570618934240057,0.061195136923216764,94.42366666666666,97.40799999999999,157,157,157,666
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.271609705043429,0.3003199703171715,0.2682554134985547,0.1598149111408447,0.06928398955444268,0.06634494242778988,0.06505354817550266,0.020571074407399144,0.05531338864128359,93.42866666666666,97.23866666666666,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.19490002043240331,0.24168863061280355,0.21271422219666364,0.35069712675812953,0.07703254943432374,0.08226011403448223,0.07003196873544375,0.02232977612430419,0.06291360208213848,95.30133333333333,97.32333333333332,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.20457994827776285,0.25889146732513507,0.22596088428110714,0.31056770011599494,0.07427839320263475,0.08133246652148889,0.07221786507674749,0.019184719671407884,0.061753361118069755,95.30033333333334,97.33200000000001,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.22690747585654641,0.2729332016389029,0.2443205429221951,0.2558387795823557,0.07335859611873204,0.07901919520381458,0.07214945931130883,0.028207563980297484,0.06318370365353823,95.09144444444445,97.45333333333333,157,157,157,666
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.24661625151810493,0.2962582664762968,0.2553554298213061,0.2017700521842922,0.07688572825897408,0.0786558673239487,0.07979969371354734,0.02451996926567689,0.06496531464053676,94.52433333333333,97.44133333333333,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.18207850150786545,0.23800097596274036,0.20372742532772706,0.3761930972016671,0.07778729400626003,0.09208935484884821,0.07560069391683664,0.02453741140101488,0.06750368854323995,95.10011111111112,97.05066666666667,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.19431535758699697,0.25213742644408266,0.21446488267211836,0.33908233329680204,0.07489935055135873,0.0904611251564122,0.07919921382218482,0.018923113681861684,0.06587070080295436,95.23355555555555,97.31666666666666,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.20584319092866413,0.2674142116826006,0.22785129646222604,0.2988913009265092,0.07554083849327117,0.08913230328034769,0.07567099998439371,0.019115583467476424,0.06486493130637225,95.14233333333333,97.37533333333334,157,157,157,666
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.22372019390999165,0.28017457167422927,0.24912232574371368,0.24698290867206538,0.06880697321462069,0.08069009752521752,0.08029307948076116,0.025229912782341143,0.06375501575073513,94.67655555555555,97.42266666666666,157,157,157,666
