initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.3580279536930181,0.18396687835296507,0.2723285679089857,0.18567660004503106,0.17592939923269507,0.11505372662301058,0.16457832402310138,0.041084779210672016,0.12416155727236974,89.74877777777779,93.09200000000001,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3460690023260228,0.19183429806890617,0.27791779560903473,0.18417890399603634,0.16321784500350506,0.1039988658681518,0.14593859780513263,0.052793260656565394,0.11648714233333873,89.38544444444445,92.812,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.33872832537516884,0.19742075458030953,0.2777575539362445,0.18609336610827718,0.1517666276032214,0.09145744088912543,0.13115328128476447,0.05322830788271392,0.10690141441495632,88.92188888888889,92.384,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.33735996967597587,0.19599631568887393,0.2733183806516279,0.19332533398352234,0.14229088318928076,0.08073601067915523,0.12020902304555522,0.04820402091725528,0.09785998445781163,88.21822222222222,91.86666666666666,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.32345148916126426,0.13585298266912163,0.20094123232557676,0.3397542958440373,0.2102233915718699,0.11610125043712685,0.1818481794411196,0.05913346472530415,0.1418265715438551,89.86977777777777,92.83,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3434643142963915,0.15557276957317262,0.24166024355404028,0.25930267257639555,0.20035801371281947,0.11622475478015905,0.17149617859735825,0.06147862209042263,0.13738939229518984,89.72177777777777,92.94466666666668,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.337276071532667,0.1768070306889703,0.2661893637516864,0.21972753402667636,0.18004220395582057,0.10749114172858928,0.15257561742641207,0.06374289643801924,0.1259629648872103,89.15266666666666,92.85066666666667,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3393608709721886,0.19141628827392818,0.27802041420105444,0.19120242655282882,0.1578612272910664,0.09204112070137208,0.1314843067717912,0.05445185669305428,0.10895962786432101,88.40466666666666,91.87533333333334,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.2588490553599856,0.10872123987230622,0.15500171843625477,0.4774279863314534,0.18680131833409605,0.09977239010927734,0.15092467146923616,0.08757092986583112,0.13126732744461017,89.584,92.42466666666668,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3132160437084883,0.140058435629763,0.21010879272117347,0.3366167279405751,0.20511839300166484,0.10810134675416914,0.17139543792413836,0.07039052549326306,0.13875142579330885,89.58455555555557,92.72933333333334,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3295302973611254,0.15952282011478444,0.2466763808894234,0.2642705016346668,0.1980995266269551,0.11372580664148567,0.16082216554409062,0.06982143737076256,0.1356172340458235,89.04333333333334,92.83133333333333,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3410528069281383,0.17985518859063662,0.2731998256266062,0.20589217885461883,0.16573917075621356,0.09410261125082339,0.13602856920585693,0.05549298783250342,0.11284083476134932,88.21622222222223,91.88133333333333,6.272,6.272,6.272,215
