initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.35832814543495356,0.18371321469135263,0.2726868326521774,0.1852718072215164,0.1751302528205034,0.11484563433325277,0.1646398055717419,0.04093631588300387,0.12388800215212549,89.74877777777779,93.09200000000001,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3469195639606996,0.1916775526785649,0.2776824325696193,0.1837204507911162,0.1632997459189874,0.10479160694050314,0.1457056776901072,0.05256230924879294,0.11658983494959767,89.38544444444445,92.812,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3387440450807444,0.19710184544685758,0.2782102024660093,0.18594390700638863,0.1509747972713924,0.09102394845512772,0.13049458296113037,0.053437100090749735,0.10648260719460007,88.92188888888889,92.384,6.272,6.272,6.272,215
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.336288466788126,0.19671347742236006,0.2735232130390363,0.19347484275047763,0.14236483955114587,0.0813265125727629,0.12031158082413827,0.048107683884005166,0.09802765420801306,88.21822222222222,91.86666666666666,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.32367587719133917,0.13614720372580844,0.20121123097816565,0.3389656881046867,0.2110216989776987,0.11584624422591393,0.18247123394109355,0.05845978991818674,0.14194974176572325,89.86977777777777,92.83,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3440417808658076,0.1553768695853952,0.24082763973652152,0.25975370981227563,0.20039239019333974,0.11587068818256277,0.17069047373192242,0.06162035260636845,0.13714347617854836,89.72177777777777,92.94466666666668,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.33783873099900885,0.17625611237478675,0.26643830711107686,0.21946684951512746,0.18012112973106026,0.10712149633384281,0.1524721691445768,0.0641489622447546,0.12596593936355863,89.15266666666666,92.85066666666667,6.272,6.272,6.272,215
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.33984431603263926,0.19151598262723815,0.2777609745889702,0.19087872675115242,0.15843397165290515,0.09167680316765134,0.13228218766370953,0.05431416177650342,0.10917678106519235,88.40466666666666,91.87533333333334,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.2592014267388378,0.10954209075077952,0.15405431040757783,0.4772021721028049,0.18736797217378165,0.10100833925524234,0.1494933734439208,0.08755027497521742,0.13135498996204054,89.584,92.42466666666668,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.312104082940509,0.14033213482075238,0.21067857076140276,0.33688521147733586,0.20418495617731894,0.10818808524892667,0.17102331561966236,0.07002166094207965,0.1383545044969969,89.58455555555557,92.72933333333334,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.32827605701333706,0.1596583288545966,0.24757501225367115,0.2644906018783952,0.1980789482078574,0.11385091247176074,0.16146465225029127,0.06973596176982037,0.13578261867493244,89.04333333333334,92.83133333333333,6.272,6.272,6.272,215
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.34037996316016095,0.1799751891710831,0.27372754289377965,0.20591730477497633,0.16492654999019685,0.09345063834827119,0.13606471118179636,0.05553676642784086,0.1124946664870263,88.21622222222223,91.88133333333333,6.272,6.272,6.272,215
