initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1,norm_branch2,norm_branch3,norm_branch4,std_norm_branch1,std_norm_branch2,std_norm_branch3,std_norm_branch4,avg_std,train accuracy epoch0,test accuracy epoch0,branch1,branch2,branch3,totalFLOPS
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,2.3070547024992454,-13.086398451522639,3.878741302125509,7.900602446897886,10.079104650538683,49.83929464918839,14.82635629699951,25.11563395653442,24.96509738831525,32.31390856846445,32.16297889776685,24.576,24.576,24.576,350
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-0.457950229414867,-0.06918001742604067,1.335535374309026,0.19159487253188162,2.7381114615536957,1.5133017372961972,5.182768779454912,2.698689537097162,3.0332178788504915,31.392403911344083,33.477258758451136,24.576,24.576,24.576,350
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3121154373966019,0.1810216597911952,-0.29944921587106005,0.806312118683263,0.7725658031273362,0.6957221351156769,1.6798594764595633,0.7675293282564718,0.9789191857397621,30.13136401072025,33.437307928703135,24.576,24.576,24.576,350
0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.18271123847196863,0.26719282359468427,-0.16618219891405653,0.7162781368474036,0.38093177765425207,0.5728654135738106,1.1701393689678576,0.7157411326508183,0.7099194232116847,28.622065695655934,33.52566072526122,24.576,24.576,24.576,350
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,-0.017708465078918427,-0.03768950448765467,-0.049587827823159805,1.104985797389733,1.2138699258508614,0.7910252410330275,0.5857530993003103,0.6131473899123412,0.800948914024135,31.921682114564707,29.894744929317763,24.576,24.576,24.576,350
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.13043731810083997,0.13210953418926394,0.01612217493329564,0.7213309727766004,0.4242110246177785,0.45215193779838797,0.44818125078255755,0.27992797219024296,0.40111804634724174,32.28314927811222,31.64438639623028,24.576,24.576,24.576,350
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.4863720909820431,0.26201343499283697,-0.5742886558374354,0.8259031298625553,1.3113593327385884,0.3430043796473993,2.7309773973931724,1.2509381472666552,1.409069814261454,31.914492812973503,32.67286416717886,24.576,24.576,24.576,350
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.2615897815947091,0.21277790779502068,0.002265612056638632,0.5233666985536316,0.3954883900214238,0.31132983504501766,0.6754802199826052,0.26335745146418327,0.41141397412830744,30.594027419450246,34.3039336201598,24.576,24.576,24.576,350
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.17331114638647344,0.06076455116656594,-0.02206008173247536,0.7879843841794361,0.5278611424629112,0.4560261504473426,0.38559855153679135,0.17436547586783452,0.38596283007871995,30.866674857010253,28.77048760499898,24.576,24.576,24.576,350
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.19399103440676452,0.11635545391984466,0.08957459746372985,0.600078914209661,0.3724458878960768,0.3783600959915295,0.3039214933807854,0.1166052654236836,0.2928331856730188,31.891559850935746,30.418203237041592,24.576,24.576,24.576,350
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.31155219004660756,-0.11247216676272727,0.1278796444095029,0.6730403323066168,0.47051567027168234,1.287922237144018,0.6635604313249791,0.49336114530656916,0.7288398710118121,32.09513539092965,31.94324933415284,24.576,24.576,24.576,350
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.25778753340588184,0.2864733308508012,-0.013117948668090717,0.4688570844114076,0.3767304007043017,0.212864006398094,0.7430363447613266,0.28131171391637905,0.40348561644502534,31.07252549244441,33.97459536980127,24.576,24.576,24.576,350
